time,event,event_type,process,device,ready_queue,wait_queue,cpus,ios
135,35 finished CPU → wait queue,cpu_to_io,35,CPU0,"['50', '32', '40', '47', '43', '38', '41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10']","['23', '26', '22', '31', '19', '25', '39', '33', '34', '28', '35']","[None, '49', '46', '42']","['21', '5', '8', '20']"
135,8 finished I/O → ready queue,io_to_ready,8,IO2,"['50', '32', '40', '47', '43', '38', '41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8']","['23', '26', '22', '31', '19', '25', '39', '33', '34', '28', '35']","[None, '49', '46', '42']","['21', '5', None, '20']"
135,50 dispatched to CPU0,dispatch_cpu,50,CPU0,"['32', '40', '47', '43', '38', '41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8']","['23', '26', '22', '31', '19', '25', '39', '33', '34', '28', '35']","['50', '49', '46', '42']","['21', '5', None, '20']"
135,23 dispatched to IO2,dispatch_io,23,IO2,"['32', '40', '47', '43', '38', '41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8']","['26', '22', '31', '19', '25', '39', '33', '34', '28', '35']","['50', '49', '46', '42']","['21', '5', '23', '20']"
136,23 finished I/O → ready queue,io_to_ready,23,IO2,"['32', '40', '47', '43', '38', '41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23']","['26', '22', '31', '19', '25', '39', '33', '34', '28', '35']","['50', '49', '46', '42']","['21', '5', None, '20']"
136,26 dispatched to IO2,dispatch_io,26,IO2,"['32', '40', '47', '43', '38', '41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23']","['22', '31', '19', '25', '39', '33', '34', '28', '35']","['50', '49', '46', '42']","['21', '5', '26', '20']"
140,49 finished CPU → wait queue,cpu_to_io,49,CPU1,"['32', '40', '47', '43', '38', '41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23']","['22', '31', '19', '25', '39', '33', '34', '28', '35', '49']","['50', None, '46', '42']","['21', '5', '26', '20']"
140,32 dispatched to CPU1,dispatch_cpu,32,CPU1,"['40', '47', '43', '38', '41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23']","['22', '31', '19', '25', '39', '33', '34', '28', '35', '49']","['50', '32', '46', '42']","['21', '5', '26', '20']"
141,42 finished CPU → wait queue,cpu_to_io,42,CPU3,"['40', '47', '43', '38', '41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23']","['22', '31', '19', '25', '39', '33', '34', '28', '35', '49', '42']","['50', '32', '46', None]","['21', '5', '26', '20']"
141,40 dispatched to CPU3,dispatch_cpu,40,CPU3,"['47', '43', '38', '41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23']","['22', '31', '19', '25', '39', '33', '34', '28', '35', '49', '42']","['50', '32', '46', '40']","['21', '5', '26', '20']"
142,50 finished CPU → ready queue,cpu_to_ready,50,CPU0,"['47', '43', '38', '41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50']","['22', '31', '19', '25', '39', '33', '34', '28', '35', '49', '42']","[None, '32', '46', '40']","['21', '5', '26', '20']"
142,46 finished CPU → ready queue,cpu_to_ready,46,CPU2,"['47', '43', '38', '41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46']","['22', '31', '19', '25', '39', '33', '34', '28', '35', '49', '42']","[None, '32', None, '40']","['21', '5', '26', '20']"
142,47 dispatched to CPU0,dispatch_cpu,47,CPU0,"['43', '38', '41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46']","['22', '31', '19', '25', '39', '33', '34', '28', '35', '49', '42']","['47', '32', None, '40']","['21', '5', '26', '20']"
142,43 dispatched to CPU2,dispatch_cpu,43,CPU2,"['38', '41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46']","['22', '31', '19', '25', '39', '33', '34', '28', '35', '49', '42']","['47', '32', '43', '40']","['21', '5', '26', '20']"
143,40 finished CPU → ready queue,cpu_to_ready,40,CPU3,"['38', '41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40']","['22', '31', '19', '25', '39', '33', '34', '28', '35', '49', '42']","['47', '32', '43', None]","['21', '5', '26', '20']"
143,38 dispatched to CPU3,dispatch_cpu,38,CPU3,"['41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40']","['22', '31', '19', '25', '39', '33', '34', '28', '35', '49', '42']","['47', '32', '43', '38']","['21', '5', '26', '20']"
145,26 finished I/O → ready queue,io_to_ready,26,IO2,"['41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26']","['22', '31', '19', '25', '39', '33', '34', '28', '35', '49', '42']","['47', '32', '43', '38']","['21', '5', None, '20']"
145,22 dispatched to IO2,dispatch_io,22,IO2,"['41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26']","['31', '19', '25', '39', '33', '34', '28', '35', '49', '42']","['47', '32', '43', '38']","['21', '5', '22', '20']"
146,47 finished CPU → wait queue,cpu_to_io,47,CPU0,"['41', '1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26']","['31', '19', '25', '39', '33', '34', '28', '35', '49', '42', '47']","[None, '32', '43', '38']","['21', '5', '22', '20']"
146,41 dispatched to CPU0,dispatch_cpu,41,CPU0,"['1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26']","['31', '19', '25', '39', '33', '34', '28', '35', '49', '42', '47']","['41', '32', '43', '38']","['21', '5', '22', '20']"
147,43 finished CPU → wait queue,cpu_to_io,43,CPU2,"['1', '12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26']","['31', '19', '25', '39', '33', '34', '28', '35', '49', '42', '47', '43']","['41', '32', None, '38']","['21', '5', '22', '20']"
147,1 dispatched to CPU2,dispatch_cpu,1,CPU2,"['12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26']","['31', '19', '25', '39', '33', '34', '28', '35', '49', '42', '47', '43']","['41', '32', '1', '38']","['21', '5', '22', '20']"
149,32 finished CPU → ready queue,cpu_to_ready,32,CPU1,"['12', '9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32']","['31', '19', '25', '39', '33', '34', '28', '35', '49', '42', '47', '43']","['41', None, '1', '38']","['21', '5', '22', '20']"
149,12 dispatched to CPU1,dispatch_cpu,12,CPU1,"['9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32']","['31', '19', '25', '39', '33', '34', '28', '35', '49', '42', '47', '43']","['41', '12', '1', '38']","['21', '5', '22', '20']"
150,41 finished CPU → ready queue,cpu_to_ready,41,CPU0,"['9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41']","['31', '19', '25', '39', '33', '34', '28', '35', '49', '42', '47', '43']","[None, '12', '1', '38']","['21', '5', '22', '20']"
150,1 finished CPU → wait queue,cpu_to_io,1,CPU2,"['9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41']","['31', '19', '25', '39', '33', '34', '28', '35', '49', '42', '47', '43', '1']","[None, '12', None, '38']","['21', '5', '22', '20']"
150,5 finished I/O → ready queue,io_to_ready,5,IO1,"['9', '15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5']","['31', '19', '25', '39', '33', '34', '28', '35', '49', '42', '47', '43', '1']","[None, '12', None, '38']","['21', None, '22', '20']"
150,9 dispatched to CPU0,dispatch_cpu,9,CPU0,"['15', '2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5']","['31', '19', '25', '39', '33', '34', '28', '35', '49', '42', '47', '43', '1']","['9', '12', None, '38']","['21', None, '22', '20']"
150,15 dispatched to CPU2,dispatch_cpu,15,CPU2,"['2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5']","['31', '19', '25', '39', '33', '34', '28', '35', '49', '42', '47', '43', '1']","['9', '12', '15', '38']","['21', None, '22', '20']"
150,31 dispatched to IO1,dispatch_io,31,IO1,"['2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5']","['19', '25', '39', '33', '34', '28', '35', '49', '42', '47', '43', '1']","['9', '12', '15', '38']","['21', '31', '22', '20']"
153,38 finished CPU → ready queue,cpu_to_ready,38,CPU3,"['2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38']","['19', '25', '39', '33', '34', '28', '35', '49', '42', '47', '43', '1']","['9', '12', '15', None]","['21', '31', '22', '20']"
153,21 finished I/O → ready queue,io_to_ready,21,IO0,"['2', '6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21']","['19', '25', '39', '33', '34', '28', '35', '49', '42', '47', '43', '1']","['9', '12', '15', None]","[None, '31', '22', '20']"
153,2 dispatched to CPU3,dispatch_cpu,2,CPU3,"['6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21']","['19', '25', '39', '33', '34', '28', '35', '49', '42', '47', '43', '1']","['9', '12', '15', '2']","[None, '31', '22', '20']"
153,19 dispatched to IO0,dispatch_io,19,IO0,"['6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21']","['25', '39', '33', '34', '28', '35', '49', '42', '47', '43', '1']","['9', '12', '15', '2']","['19', '31', '22', '20']"
154,20 finished I/O → ready queue,io_to_ready,20,IO3,"['6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20']","['25', '39', '33', '34', '28', '35', '49', '42', '47', '43', '1']","['9', '12', '15', '2']","['19', '31', '22', None]"
154,25 dispatched to IO3,dispatch_io,25,IO3,"['6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1']","['9', '12', '15', '2']","['19', '31', '22', '25']"
155,12 finished CPU → ready queue,cpu_to_ready,12,CPU1,"['6', '7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1']","['9', None, '15', '2']","['19', '31', '22', '25']"
155,6 dispatched to CPU1,dispatch_cpu,6,CPU1,"['7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1']","['9', '6', '15', '2']","['19', '31', '22', '25']"
156,2 finished CPU → wait queue,cpu_to_io,2,CPU3,"['7', '14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1', '2']","['9', '6', '15', None]","['19', '31', '22', '25']"
156,7 dispatched to CPU3,dispatch_cpu,7,CPU3,"['14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1', '2']","['9', '6', '15', '7']","['19', '31', '22', '25']"
157,9 finished CPU → ready queue,cpu_to_ready,9,CPU0,"['14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12', '9']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1', '2']","[None, '6', '15', '7']","['19', '31', '22', '25']"
157,6 finished CPU → wait queue,cpu_to_io,6,CPU1,"['14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12', '9']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1', '2', '6']","[None, None, '15', '7']","['19', '31', '22', '25']"
157,15 finished CPU → wait queue,cpu_to_io,15,CPU2,"['14', '3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12', '9']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1', '2', '6', '15']","[None, None, None, '7']","['19', '31', '22', '25']"
157,14 dispatched to CPU0,dispatch_cpu,14,CPU0,"['3', '30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12', '9']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1', '2', '6', '15']","['14', None, None, '7']","['19', '31', '22', '25']"
157,3 dispatched to CPU1,dispatch_cpu,3,CPU1,"['30', '11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12', '9']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1', '2', '6', '15']","['14', '3', None, '7']","['19', '31', '22', '25']"
157,30 dispatched to CPU2,dispatch_cpu,30,CPU2,"['11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12', '9']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1', '2', '6', '15']","['14', '3', '30', '7']","['19', '31', '22', '25']"
161,14 finished CPU → wait queue,cpu_to_io,14,CPU0,"['11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12', '9']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1', '2', '6', '15', '14']","[None, '3', '30', '7']","['19', '31', '22', '25']"
161,3 finished CPU → ready queue,cpu_to_ready,3,CPU1,"['11', '29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12', '9', '3']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1', '2', '6', '15', '14']","[None, None, '30', '7']","['19', '31', '22', '25']"
161,11 dispatched to CPU0,dispatch_cpu,11,CPU0,"['29', '27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12', '9', '3']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1', '2', '6', '15', '14']","['11', None, '30', '7']","['19', '31', '22', '25']"
161,29 dispatched to CPU1,dispatch_cpu,29,CPU1,"['27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12', '9', '3']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1', '2', '6', '15', '14']","['11', '29', '30', '7']","['19', '31', '22', '25']"
162,30 finished CPU → ready queue,cpu_to_ready,30,CPU2,"['27', '44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12', '9', '3', '30']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1', '2', '6', '15', '14']","['11', '29', None, '7']","['19', '31', '22', '25']"
162,27 dispatched to CPU2,dispatch_cpu,27,CPU2,"['44', '13', '24', '36', '4', '17', '37', '18', '45', '16', '48', '10', '8', '23', '50', '46', '40', '26', '32', '41', '5', '38', '21', '20', '12', '9', '3', '30']","['39', '33', '34', '28', '35', '49', '42', '47', '43', '1', '2', '6', '15', '14']","['11', '29', '27', '7']","['19', '31', '22', '25']"
